letter_id,n,text
6299,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Bernhard Lindauer</persName>."
6325,1.0,vgl. Diarium!
6325,2.0,"Vgl. Mt 11, 29-30."
6325,3.0,gönnt.
6347,1.0,"von Schaffhausen? (ab 1567 Beat Löw, ""Beatus Leo"", auch sonst in Briefen an HRB erw.)."
636,1.0,"die Hansestädte (""Seestädte"")."
6390,1.0,"Anklang an den aus der römischen Messe bekannten Orationsschluß (vgl. Gwalther an HB, 3. Okt. 1538)."
64,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Jodocus Kilchmeyer</persName>."
6416,1.0,"Das gleiche Bild im selben Zusammenhang in: Vadian an HB, 11. April 1541!"
6423,1.0,"Hinweis: Urkunde vom 28. März 1565, in der bestätigt wird, das der Heirat von Romanus Huͤeberli von Zürich nichts im Wege steht (Heirat in Lyon); eigenhändiger Entwurf Bullingers, in: Zürich ZB, Ms L 87, f. 92"
645,1.0,vacabat-pertinebat: Zusatz am Rand
645,2.0,irgendwie.
648,1.0,"die Hansestädte (""Seestädte"")."
649,1.0,"Am Rand a.H.: Vielleicht O. Werdmüller, der Ted....?"
6499,1.0,vielleicht - falckn für - falckensis
6510,1.0,"Bullinger, Krótkie opisanie ... je ein Expl. in Krakau BJ und Bibliothek Teschen (fehlt in <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBibl</bibl> I; siehe Notiz im Handexpl. bzw. Kopie der Katalogeintr&#228;ge im Ordner mit den Erg. zu HBBibl)."
6522,1.0,Schnewli?
6525,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 70 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II-1 456, Nr. 370)."
6536,1.0,Niklaus Köchli?
655,1.0,"Dazu a. R.: ""Cornubenses populi sunt occidentalis Amgliae."""
6581,1.0,Frell
6592,1.0,Frell
6603,1.0,Taufpatin.
6618,1.0,"Gott des steten Wandels; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 2, 74 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 473)."
6636,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Vergil,</hi> Aeneis, 1, 199."
6649,1.0,"Ein Estienne Toucheron ist erw. in: Livre des habitants ..., Bd. 2."
6649,2.0,plötzlichen.
6650,1.0,erneut.
6659,1.0,Beza.
6659,2.0,"Bullinger nennt entgegen seiner Gewohnheit den Tagesheiligen, weil Haller Pfarrer am Berner Vinzenz-Münster war."
666,1.0,de mand.- Christi ist v. Bullinders Hd. am R. beigefügt.
666,2.0,v. Bull. aus confessioni korrig.
666,3.0,"quod-habemus, ein gestrichener Zus. a. Rand"
6694,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Susanne Bullinger, geb. Keller</persName>."
67,1.0,Thusis (Kt. Graubünden).
67,2.0,Kaspar Seidenstricker; s. Lohner.
67,3.0,"Adam Frey d.J.? Vgl. <hi xmlns=""http://www.tei-c.org/ns/1.0"">Pfarrerbuch</hi>; Basel, Matrikel."
67,4.0,Winterthurer.
67,5.0,Joachim Forrer. Zu Forrer siehe Mail von RB / Extra-Umschlag Blarer 7. Juli 1553
67,6.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Johannes Gislinger</persName>."
67,7.0,Wäber.
6750,1.0,"Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Wander</bibl> III 1463."
6764,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 9, 63 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 676f)."
6791,1.0,"sich vergeblich bemühen; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 48 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 169)."
6796,1.0,"Lauscher; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 2, 44 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II ...)."
6798,1.0,"Ein Franz v. Mörsberg/Morimont ist 1567 als verstorben erw., s. W. Merz, Oberrhein. Stammtafeln (Stammt. 40)."
6807,1.0,"Ps 77, 11 (Vulg. 76, 11."
6828,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Ovid,</hi> Remedium amoris 91 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Otto</bibl> 287, Nr. 1470)."
6863,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 5, 76 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 574)."
6882,1.0,"Ecebolius, Sophist, zeitweise Christ, laut Historia tripartita Lehrer von Julian (nachprüfen!)."
6915,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Johann Friedrich II. der Mittlere</persName>, zu Weimar(?)."
6915,2.0,Herzog Johann Wilhelm.
692,1.0,"Notiz von Bull's Hand: ""Hanns Zehender, radtschryber zuͦ Bern."""
6926,1.0,"In Michael Baelde, De collaterale raden onder Karel V en Filips II, ist im Register kein Nonius oder Honius zu finden. Der einzige Rat mit Vornamen Albert ist anscheinend <persName xmlns=""http://www.tei-c.org/ns/1.0"">Albert van Loo</persName>, gest. 1571, ab 1551 ""commis"" im Finanzrat (aaO, S. 278, &#252;berpr&#252;fen!), was nicht zu dieser Briefstelle zu passen scheint."
6926,2.0,Nachstellung.
6945,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Michael Schwyzer</persName>."
6951,1.0,Michael Burger?
6957,1.0,Gänge einer Mahlzeit.
6957,2.0,"Pfauenschwanz als Symbol Österreichs (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> IX 1033f)."
6957,3.0,Gyula.
6957,4.0,"Anspielung auf Pfauenschwanz als Symbol Österreichs? (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> IX 1033f)."
6957,5.0,die Haut juckt.
6957,6.0,"Katharina von Habsburg, 1533-1572."
6957,7.0,"Elisabeth von Habsburg, 1526-1545."
6959,1.0,"Vgl. Persius, Saturae, 4, 52."
6961,1.0,"Säckler, Säckelmacher o.ä."
6967,1.0,"Vgl. Phil 1, 23."
6970,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Hans Rudolf Bullinger</persName> und Familie, in Berg a. Irchel."
6970,2.0,"Abt von Rheinau von 1565 - 1598, Hans Diebold (Theobald Wehrli von Frauenfeld)."
6970,3.0,an HB's Schwager.
6971,1.0,Rechtsformel?
698,1.0,Antistes.
6981,1.0,"Gott Zebaoth (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Otto</bibl> <hi xmlns=""http://www.tei-c.org/ns/1.0"">Ei&#223;feldt,</hi> in: RGG VI 1875f)."
7037,1.0,"Ein Unicornius (Einhorn) 1560 in Heidelberg als Hofprediger entlassen; s. Erast an HB, 8.10.1560. Hierzu ev. Zürich StA, E II 350, 11-20 ""Ex disputatione Unicornu(?)""."
7051,1.0,"eine Urkunde. - Ein Lehnsrevers Christoph Bullingers vom 2. Februar 1567 findet sich im Hessischen Staatsarchiv Darmstadt, A 5 Nr. 42/2. Vgl. auch <bibl xmlns=""http://www.tei-c.org/ns/1.0"">ZTB</bibl> 1930 zu Christoph Bullinger. Nach Auskunft des HStA Marburg vom 20. Juli 2004 konnten dort keine Unterlagen &#252;ber das Lehen f&#252;r Christoph Bullinger gefunden werden, weder im Lehen- und Mannbuch des <persName xmlns=""http://www.tei-c.org/ns/1.0"">Landgrafen Philipp</persName> noch in der Sammlung der Aktivlehensreverse. Auch die Akten&#252;berlieferung Philipps II. enth&#228;lt nichts &#252;ber Chr. B."
7051,2.0,Rüdesheim.
707,1.0,"Dan. v. Bullingers Hand: ""Guilhelmus Plancius, Gallus."""
7084,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
7109,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Heinrich Hedinger</persName>."
7138,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
7138,2.0,"Vgl. <hi xmlns=""http://www.tei-c.org/ns/1.0"">Vergil,</hi> Aeneis, 1, 199."
7173,1.0,wohl Bremg. b. Bern?
7191,1.0,"Jos Dünz von Bremgarten, s. Banholzer, Gesch. Brugg, S. 294; Urk. Brugg, Reg."
7209,1.0,"Bischof von London war Edmund Grindal, von Winchester Robert Horne (von Worcester Edwin Sandys), von Norwich John Parkhurst."
7214,1.0,"2Thess 2, 3."
7239,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl> 1, 9, 83 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II/2 396, Nr. 883)."
7239,2.0,"Pfr. Leonhard Erni in Fehraltorf (vgl. Verzeichniß des Geschlechts der Bullinger, S. 111)."
7241,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 5, 4 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 183)."
7246,1.0,Adresse im Original deutsch!(?)
7248,1.0,Leonhard Erni.
726,1.0,Dazu a. R. ... anquam recentem ... vide ne ab [saluta]tione mea excludas.
726,2.0,Antistes.
7271,1.0,"bei den drei katholischen Landorten Uri, Schwyz und Unterwalden (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> III 1298)."
729,1.0,von hier an v. Bull. geschrieben.
729,2.0,"Auf der Rückseite von Bullingers Hand: ""Ordnung der religion in Engelland. Nüw zytung."""
730,1.0,Daneben von Altieris Hand:
7301,1.0,"Pfauenschwanz als Symbol Österreichs (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> IX 1033f)."
7313,1.0,"Der Botaniker Joachim Camerarius d.J.? Dieser war ein Freund Gessners; s. G. Rath, Briefe G's ...)."
7319,1.0,Innsbruck.
7319,2.0,Rudolf Wyssenbach/Wyßenbach.
7331,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Georg Grebel</persName>"
7347,1.0,"Lauscher; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 2, 44 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II ...)."
7347,2.0,"wörtlich; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Hoven</bibl> 378."
7347,3.0,Innsbruck.
7359,1.0,Leonhard Erni.
7360,1.0,Rudolf Wyssenbach/Wyßenbach.
7370,1.0,ein Churer Stadtknecht? „Minister publicus“ könnte auch auf einen Pfarrer hindeuten!
7371,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Ovid,</hi> Heroides, 1, 12."
7371,2.0,Erhard Battmann.
7376,1.0,Leonhard Erni.
7392,1.0,Leonhard Erni.
7396,1.0,Blitz.
7396,2.0,im Winter!
7402,1.0,Camilla Muralta.
7402,2.0,"Vgl. Missive an Pinczow in Zürich StA, B IV 30, 78r.-v. (hier Franconic/Francovic?)."
7403,1.0,Innsbruck.
7408,1.0,"wörtlich; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Hoven</bibl> 378."
7409,1.0,"Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 99 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 180)."
7419,1.0,Leonhard Erni.
744,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl> 1, 9, 83 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II/2 396, Nr. 883)."
7442,1.0,"sich vergeblich bemühen; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 48 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 169)."
7444,1.0,Frell
7468,1.0,Leonhard Erni.
747,1.0,"in den drei katholischen Landorten Uri, Schwyz und Unterwalden (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> III 1298)."
7473,1.0,Leonhard Erni.
7477,1.0,Paten.
7487,1.0,"Vgl. Zürich StA, A 170.1, Nr. 73, Räte der Bünde an die Gemeinden, 20. Juli 1568, Beilage zu einem späteren Brief? Vgl. Domenico <hi xmlns=""http://www.tei-c.org/ns/1.0"">Maselli,</hi> La lotta contro l'eresia nel carteggio di Borromeo, in: Umanesimo e teologia tra '400 e '500, Pistoia 1973. - Memorie Domenicane, Nuova Serie 4, S. 289-343, S. 303-305."
7487,2.0,"Hinweis zu: Bullinger an [E. v. Rappoltstein], [Zürich], 10. Juni 1568 (Zürich StA, E II 350, 181): Johann V. s. = Vogler senior!"
7492,1.0,Nîmes.
7494,1.0,"Vgl. Joh 17, 12; 2Thess 2, 3."
7497,1.0,"Lauscher; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 2, 44 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II ...)."
75,1.0,"Lignum Guajacum, Harz des Guajakbaums."
75,2.0,Tremellius.
7503,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
7518,1.0,Leonhard Erni.
7561,1.0,von Innsbruck.
7561,2.0,von Hall in Tirol.
7577,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
7606,1.0,zu ergänzen: nos.
7628,1.0,George Wither/Withers.
7628,2.0,"Vgl. Phil 1, 23."
7689,1.0,Innsbruck.
7689,2.0,Anton Klesl (Khlesl).
7689,3.0,Innsbruck.
7715,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Ovid,</hi> Remedium amoris 91 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Otto</bibl> 287, Nr. 1470)."
7762,1.0,"Bercker/Bereker? Vgl. Verzeichn. d. Geschlechts d. Bullinger 1823, S. 102."
78,1.0,Itelhans Berz.
7820,1.0,"Hans Jakob Wild (s. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Amerbach Korr.</bibl> VII 95."
7852,1.0,Vgl. auch das Schreiben der St. Galler Pfarrer vom 28. Jan. 1570 und Kesslers vom 2. März 1570!
7852,2.0,Muntprat.
790,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBibl</bibl> I 15(16?)."
7936,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Vergil,</hi> Aeneis, 4, 174f."
7938,1.0,Leonhard Erni.
7959,1.0,Nelke.
797,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl> 1, 9, 83 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II/2 396, Nr. 883)."
797,2.0,"Vgl. Persius, Saturae, 4, 52."
8,1.0,"gestrichen: ""ouch einem brieff gen Bern gehörig""."
800,1.0,"Vgl. Vergil, Aeneis, 4, 336."
8005,1.0,Leonhard Erni.
8012,1.0,von Bull. korr. aus: seruans.
8024,1.0,Bibelzitat (mehrere Stellen!).
8024,2.0,"Explosion des Arsenals, s. E. Concina, L'Arsenale..., ZB: GN 2282."
8035,1.0,Leonhard Erni.
805,1.0,"Verleumder; <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 3, 81 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 515f)."
805,2.0,"Vgl. Spr 26, 11; 2Petr 2, 22."
8062,1.0,"Schulthess - Abschrift, am 17.6.92 von Urs Leu aus dem Zw.Ver.Archiv an <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW</bibl> zur&#252;ck."
8084,1.0,"Laut Erb, 3. Sept. 1570, eine Tochter Voglers. Gemeint ist <persName xmlns=""http://www.tei-c.org/ns/1.0"">Anna Brennwald, geb. Vogler</persName> (geb. 1518, s. Z&#252;rich ZB, Ms S 318, 7 und 8), wohnhaft im Elsass (Rappoltsweiler?) und in Erbstreitigkeiten mit ihrer Stiefmutter verwickelt; s. Z&#252;rich StA, B V 18, Reg. (Elsass erw&#228;hnt: f. 164v.) sowie B V 19, 221r.-223v."
8084,2.0,Bremgarten.
811,1.0,Andreas Sorsée?? Wohl eher ein amtlicher Läufer.
8117,1.0,Teufen (Johannes von Ulm).
8117,2.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Barbara von Hinwil</persName>."
812,1.0,anno domini?
8184,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBibl</bibl> I 561."
8185,1.0,"Vgl. Cicero, ""Videant consules, ne ...""."
819,1.0,"a.R.: ""gaudio""."
819,2.0,"a.R.: ""suspitione""."
819,3.0,"a.R.: ""isthaec""."
819,4.0,"a.R.: ""imo""."
819,5.0,"a.R.: ""negocia""."
8207,1.0,Leonhard Erni.
8208,1.0,Leonhard Erni.
8244,1.0,Leonhard Erni.
8244,2.0,Leonhard Erni.
8244,3.0,Leonhard Erni.
8248,1.0,Frell
8248,2.0,"Vgl. Spr 26, 11; 2Petr 2, 22."
8248,3.0,Leonhard Erni.
8250,1.0,"Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Otto</bibl> 188, Nr. 926."
8251,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Ovid,</hi> Remedium amoris 91(f?) (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Otto</bibl> 287, Nr. 1470)."
8262,1.0,Hans Sager (s. HLS).
8262,2.0,Gottstatt.
8264,1.0,Leonhard Erni.
8269,1.0,Genf
8269,2.0,Bern
8269,3.0,"Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Wander</bibl> III 1716, Nr. 52."
8271,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Horaz,</hi> Sat., 1, 7, 3 (u.a.?)."
8271,2.0,Leonhard Erni.
828,1.0,"Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Original Letters</bibl> I 189."
83,1.0,bevoran bereit: vorab entboten.
83,2.0,biederen Menschen; Ehrenmännern.
83,3.0,Nicht erhalten.
83,4.0,eehafften = ehehaften: rechtmäßigen; legitimen.
83,5.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Beat Gering</persName>."
83,6.0,Beromünster (Kt. Luzern).
83,7.0,Aargau. - Durch die Eroberung des Aargaus durch die Eidgenossen kam 1420 (Bero)münster an Luzern.
83,8.0,gewesen.
83,9.0,Unbekannt.
83,10.0,unehelich.
83,11.0,außerhalb der Ehe.
83,12.0,er hat dies auch hier in Zürich nicht geleugnet.
83,13.0,angehängt; hinzugefügt.
83,14.0,er wäre noch nicht besser unterrichtet gewesen; er hätte es noch nicht besser gewusst.
83,15.0,Unbekannt.
83,16.0,Unbekannt.
83,17.0,sich vergangen.
83,18.0,ergriffen.
83,19.0,Einsiedeln.
83,20.0,"Der sogenannte Finstere Wald erstreckt sich im Norden bis zu den Wollerauer und Pfäffiker Höfen, im Osten an die March bis an die Ufer des oberen Zürichsees, im Süden bis zur Gebirgskette, die sich links durch das Tal Glarus, rechts durch die Länder Uri, Schwyz und Unterwalden zieht, und im Westen bis an die Altmatt. Vgl. P. Justus <hi xmlns=""http://www.tei-c.org/ns/1.0"">Landolt,</hi> Ursprung und erste Gestaltung des Stiftes Maria-Einsiedeln nebst einem Anhange &#252;ber die Engelweihe und die Wallfahrt, Einsiedeln 1845, S. 2."
83,21.0,Wettingen (Kt. Aargau).
83,22.0,"Dietikon (Kt. Zürich), damals - zufolge der Eroberung des Aargaus - Teil der Vogtei Baden."
83,23.0,Schaffhausen.
83,24.0,"Dies geschah im Mai 1533; s. <hi xmlns=""http://www.tei-c.org/ns/1.0"">Wipf,</hi> 309; <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW</bibl> III, Nr. 223."
83,25.0,"Im Juli 1534; s. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW</bibl> IV, Nr. 394. 398. 403."
83,26.0,eifrig.
83,27.0,gewesen.
83,28.0,Dienerin. - Agathe [...]; s. unten Anm. *56.
83,29.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Sabinella Gering, geb. Buchser</persName>; vgl. unten Z. *46f. und Anm. *40."
83,30.0,Dirne.
83,31.0,ihr gedroht.
83,32.0,Ehegericht.
83,33.0,üble Taten; Frevel.
83,34.0,"Am 28. Februar 1538; s. Zürich StA, YY 1.5, 1026f."
83,35.0,in den Turm.
83,36.0,"Gering musste drei Tage büßen und durfte ein Jahr lang nicht heiraten. Am 10. März 1538 wurde er entlassen. Vgl. Zürich StA, G I 1, Nr. 174."
83,37.0,Aarau.
83,38.0,"Suhr (Kt. Aargau). - Dort wohnte Sabinellas Bruder, der zur Reformation übergetretene Leutpriester Johannes Buchser; s. oben <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW II</bibl> 126, Anm. 1; IX 111, Anm. 11."
83,39.0,amtliches oder schriftliches Zeugnis.
83,40.0,kein.
83,41.0,bisher.
83,42.0,wenn.
83,43.0,Zu ergänzen ist: versprochen.
83,44.0,Zu ergänzen ist: übel (oder: nicht).
83,45.0,nicht schon gegeben hätten.
83,46.0,"Zu verstehen: Als das zuvor erwähnte Gerücht herumging (nämlich, dass er der Magd die Ehe versprochen hätte, noch ehe er geschieden war)."
83,47.0,von uns allen Abschied zu nehmen.
83,48.0,"nach der Lektion. - Damit ist wohl die fast alltäglich gehaltene Lesung der Prophezei gemeint; s. Gottfried W. <hi xmlns=""http://www.tei-c.org/ns/1.0"">Locher,</hi> Zwingli und die schweizerische Reformation, G&#246;ttingen 1982, S. J 33."
83,49.0,die Magd.
83,50.0,Zu verstehen: er hätte sie nicht als [Ehefrau] genommen; er hätte ihr nicht die Ehe versprochen.
83,51.0,jemals.
83,52.0,"Das Gasthaus ""Sternen"", dem damaligen Rathaus gegenüber; s. <hi xmlns=""http://www.tei-c.org/ns/1.0"">Banholzer,</hi> aaO, S. 25."
83,53.0,Zu verstehen: Wider eure und unsere Kirchenordnung.
83,54.0,"Am 12. Mai 1539 in Straßburg. Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW</bibl> X/A, S. 71, zu <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW VIII</bibl> 266, Z. 53-57. Agathe [...] war im Jahr 1541 verstorben; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW</bibl> XI 347, 43."
83,55.0,gönnen.
83,56.0,"Ruf, Leumund."
83,57.0,da wir nur etwas gegen seinen üblen Lebenswandel haben.
83,58.0,als.
83,59.0,"Ein entsprechendes Schreiben liegt nicht vor, vgl. aber die Bemerkung im Brief Bullingers an Vadian vom 1. Oktober 1541 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Vadian BW VI</bibl> 75): ""A Basilaea et Berna nihil nunc memorabile habeo, nisi quod aiunt Beatum illum, qui superiore anno propter adulterium sacerdotio et ministerio exutus est a Tigurinis, ab Argentorato Bernam vocari ad ministerium verbi, unde nonnihil turbarum metuo oriturum; est enim homo ingenii arrogantissimi ac pravi. Monui ego quosdam ex primoribus; sed fortassis in fatis est, ut talem habeant."""
83,60.0,gönnen wir nicht.
83,61.0,einen solchen.
83,62.0,benachbarten.
83,63.0,hat uns zum Verdruss gereicht; ist uns zuwider.
83,64.0,"Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> XIII 42 u., hier im Sinne von: zumal."
83,65.0,verleihe; gewähre.
83,66.0,"In der Abschrift Simlers Quellenangabe ""Bibliotheca clariss. prof. Breitingeri, ex autogr. Bullingeri"", dazu der Vermerk ""Beylag A."" (zum Brief an Vadian, 1. Okt. 41)."
8305,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl> 1, 9, 83 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II/2 396, Nr. 883)."
8317,1.0,Leonhard Erni.
8330,1.0,Peloponnes.
8330,2.0,Wellenberg.
8330,3.0,Möhr.
8330,4.0,"als Subdiakon 1566 (laut Wirz, Etat des Zürcher Ministeriums, S. 209; nachprüfen u.a. in StAZ, G I 179) Nach Herm. Walser, Gesch. der Laurenzen- oder Stadtkirche Winterthur, II. Teil, S. 52, wurde ihm der Schulmeisterdienst 1567 angeboten (war damals in der Pfalz). Quelle offenbar: Chronik von Ulrich Meyer, Stadtbibl. Winterthur, 4 Ms 102, 184v.-185r.: neuer Schulmeister am 19. 2. 1567, kam aus Heidelberg, stammte aber aus Graubünden (mit Details betr. Empfehlung, die er aus Frauenfeld erhielt)."
8333,1.0,Möhr.
8337,1.0,Wein aus Berg am Irchel??
8378,1.0,"Siehe <bibl xmlns=""http://www.tei-c.org/ns/1.0"">HBBW V</bibl> 363, Anm. 13."
84,1.0,"Bullinger soll Absetzung empfohlen haben; s. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Stucki</bibl> an Beza, 4. M&#228;rz 1588!"
8415,1.0,Johann Weyer; s. Handwörterbuch zur deutschen Rechtsgeschichte V 1344-1346.
8422,1.0,Leonhard Erni.
8426,1.0,das heißt wohl: für das was zuletzt steht (nämlich: Dankesschuld)
8426,2.0,?
8426,3.0,Simler: congressu
8426,4.0,Tod der Tochter Katharina (wann genau?).
8426,5.0,Welche ist gemeint?
8426,6.0,Verena Zwingli?
8426,7.0,"Das Epitaph auf Brenz stammt gemäß freundlicher Auskunft von Prof. Dr. Martin Brecht, Brief von 1973 liegt bei Sven-Fischer-Abschriften vom Tübinger Professor artium <persName xmlns=""http://www.tei-c.org/ns/1.0"">Leonhard Engelhart</persName>, der aus Schw&#228;bisch Hall stammte und 1572 P&#228;dagogarch in Stuttgart wurde. Es ist gedruckt in: Jakob <hi xmlns=""http://www.tei-c.org/ns/1.0"">Heerbrand,</hi> Oratio funebris de vita et morte reverendi viri [...] D. Ioannis Brentii, T&#252;bingen 1570, S. 84. Vgl. Wulf Segebrecht (Hg.), T&#252;binger Epicedien zum Tod des Reformators Johannes Brenz (1570), Frankfurt am Main 1999. Kommentiert von Juliane Fuchs und Veronika Marschall unter Mitwirkung von Guido Wojaczek. - Helicon. Beitr&#228;ge zur deutschen Literatur 24, S. 118-123."
8426,8.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Kaspar Wolf</persName> und Georg Keller?"
8426,9.0,"Abraham Musculus? Abraham Hartmann (s. <hi xmlns=""http://www.tei-c.org/ns/1.0"">Pfarrerbuch</hi> 321)? ein anderer?"
8437,1.0,Leonhard Erni.
8448,1.0,"Die drei katholischen Landorte Uri, Schwyz und Unterwalden (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> III 1298)."
8467,1.0,Bibelzitat (mehrere Stellen!).
8472,1.0,Leonhard Erni.
8500,1.0,Aristoteles(?).
852,1.0,Schmutz.
8564,1.0,Zu den Bräuchen am Urbanstag s. Handwörterbuch des dt. Aberglaubens VIII 1497f.
8587,1.0,"Siehe <hi xmlns=""http://www.tei-c.org/ns/1.0"">Senn,</hi> Wickiana 184."
