letter_id,edition,n_footnote,n_sentence,xml_footnote,xml_sentence,text_footnote,text_sentence,len_footnote,pos_footnote,label
10013,20,84,236,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn84"" type=""footnote"" n=""84""><persName ref=""p19833"" cert=""high"">Ödipus</persName>, der unwissentlich seinen Vater tötete, seine Mutter heiratete und sich die Augen ausstach, als er es erfuhr. - Zum Vers vgl. Martial, Epigramme, 9, 25, 9f.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""236"" xml:lang=""la"" type=""auto"">Si non vis cupidam spectet conviva novercam, Phinea<note xml:id=""fn83"" type=""footnote"" n=""83"">Der phönizische Königssohn Phineus wurde von den Harpyien gepeinigt, die ihm die Speisen raubten und beschmutzten, so dass er immer hungerte.</note> coenando fer, simul Oedipodem.<note xml:id=""fn84"" type=""footnote"" n=""84""><persName ref=""p19833"" cert=""high"">Ödipus</persName>, der unwissentlich seinen Vater tötete, seine Mutter heiratete und sich die Augen ausstach, als er es erfuhr. - Zum Vers vgl. Martial, Epigramme, 9, 25, 9f.</note></s>","Ödipus, der unwissentlich seinen Vater tötete, seine Mutter heiratete und sich die Augen ausstach, als er es erfuhr. - Zum Vers vgl. Martial, Epigramme, 9, 25, 9f.","Si non vis cupidam spectet conviva novercam, Phinea__83 coenando fer, simul Oedipodem.__84",27,11,misc
10013,20,85,237,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn85"" type=""footnote"" n=""85"">Vgl. Martial, Epigramme, 10, 48, 7.</note> levis hęret amicę, Turpiter impenso tentus amore cacat.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""237"" xml:lang=""la"" type=""auto"">Exoneraturę ventrem<note xml:id=""fn85"" type=""footnote"" n=""85"">Vgl. Martial, Epigramme, 10, 48, 7.</note> levis hęret amicę, Turpiter impenso tentus amore cacat.</s>","Vgl. Martial, Epigramme, 10, 48, 7. levis hęret amicę, Turpiter impenso tentus amore cacat.","Exoneraturę ventrem__85 levis hęret amicę, Turpiter impenso tentus amore cacat.",14,1,misc
10013,20,86,238,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn86"" type=""footnote"" n=""86"">= adiutor (Gehilfe). - Gemeint ist hier der Generalvikar <persName ref=""p7936"" cert=""high"">Johannes Fabri</persName>; s. unten Z. 444.</note> Ipse tuo adiutor, quod amas, scorto vel adhęret, Oscula secreto libat amata loco.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""238"" xml:lang=""la"" type=""auto"">Sinergos<note xml:id=""fn86"" type=""footnote"" n=""86"">= adiutor (Gehilfe). - Gemeint ist hier der Generalvikar <persName ref=""p7936"" cert=""high"">Johannes Fabri</persName>; s. unten Z. 444.</note> Ipse tuo adiutor, quod amas, scorto vel adhęret, Oscula secreto libat amata loco.</s>","= adiutor (Gehilfe). - Gemeint ist hier der Generalvikar Johannes Fabri; s. unten Z. 444. Ipse tuo adiutor, quod amas, scorto vel adhęret, Oscula secreto libat amata loco.","Sinergos__86 Ipse tuo adiutor, quod amas, scorto vel adhęret, Oscula secreto libat amata loco.",28,0,lex
10013,20,87,239,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn87"" type=""footnote"" n=""87"">zaes, ein Fisch, der lat. faber heißt. - Hier eine Anspielung auf <persName ref=""p7936"" cert=""high"">Johannes Fabri</persName>.</note> agit hic moechę iuvenis, simul anxius ardet, Semper amat partes sustinuisse tuas.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""239"" xml:lang=""la"" type=""auto"">Zes<note xml:id=""fn87"" type=""footnote"" n=""87"">zaes, ein Fisch, der lat. faber heißt. - Hier eine Anspielung auf <persName ref=""p7936"" cert=""high"">Johannes Fabri</persName>.</note> agit hic moechę iuvenis, simul anxius ardet, Semper amat partes sustinuisse tuas.</s>","zaes, ein Fisch, der lat. faber heißt. - Hier eine Anspielung auf Johannes Fabri. agit hic moechę iuvenis, simul anxius ardet, Semper amat partes sustinuisse tuas.","Zes__87 agit hic moechę iuvenis, simul anxius ardet, Semper amat partes sustinuisse tuas.",26,0,misc
10013,20,88,240,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn88"" type=""footnote"" n=""88"">Juvenal, Satiren, 9, 25.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""240"" xml:lang=""la"" type=""auto"">Comptus adest quem nulla rei sibi causa gerendę Detinuit, moecho notior Aufidio.<note xml:id=""fn88"" type=""footnote"" n=""88"">Juvenal, Satiren, 9, 25.</note></s>","Juvenal, Satiren, 9, 25.","Comptus adest quem nulla rei sibi causa gerendę Detinuit, moecho notior Aufidio.__88",4,11,short
10013,20,89,242,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn89"" type=""footnote"" n=""89"">Ein hässlicher, schmähsüchtiger Grieche vor Troja.</note> facies, qua non deformior ulla, Dędalea","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""242"" xml:lang=""la"" type=""auto"">Thersitę<note xml:id=""fn89"" type=""footnote"" n=""89"">Ein hässlicher, schmähsüchtiger Grieche vor Troja.</note> facies, qua non deformior ulla, Dędalea<note xml:id=""fn90"" type=""footnote"" n=""90"">Dädalus, Erfinder des Labyrinths auf Kreta.</note> nec adhuc machina tersa manu, <persName ref=""19800"" type=""auto_name"">Pasiphaes</persName><note xml:id=""fn91"" type=""footnote"" n=""91"">Gattin des Königs Minos, die Dädalus damit beauftragt hatte, ihr eine falsche Kuh zu verfertigen, um den von ihr geliebten Stier zu täuschen - sie versteckte sich in der Kuh, und der Stier zeugte mit ihr den <persName ref=""p19800"" cert=""high"">Minotaurus</persName>, der später im Labyrinth eingeschlossen wurde.</note> tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.<pb type=""scan"" next=""3r.""/></s>","Ein hässlicher, schmähsüchtiger Grieche vor Troja. facies, qua non deformior ulla, Dędalea","Thersitę__89 facies, qua non deformior ulla, Dędalea__90 nec adhuc machina tersa manu, Pasiphaes__91 tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.",12,0,misc
10013,20,90,242,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn90"" type=""footnote"" n=""90"">Dädalus, Erfinder des Labyrinths auf Kreta.</note> nec adhuc machina tersa manu, ","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""242"" xml:lang=""la"" type=""auto"">Thersitę<note xml:id=""fn89"" type=""footnote"" n=""89"">Ein hässlicher, schmähsüchtiger Grieche vor Troja.</note> facies, qua non deformior ulla, Dędalea<note xml:id=""fn90"" type=""footnote"" n=""90"">Dädalus, Erfinder des Labyrinths auf Kreta.</note> nec adhuc machina tersa manu, <persName ref=""19800"" type=""auto_name"">Pasiphaes</persName><note xml:id=""fn91"" type=""footnote"" n=""91"">Gattin des Königs Minos, die Dädalus damit beauftragt hatte, ihr eine falsche Kuh zu verfertigen, um den von ihr geliebten Stier zu täuschen - sie versteckte sich in der Kuh, und der Stier zeugte mit ihr den <persName ref=""p19800"" cert=""high"">Minotaurus</persName>, der später im Labyrinth eingeschlossen wurde.</note> tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.<pb type=""scan"" next=""3r.""/></s>","Dädalus, Erfinder des Labyrinths auf Kreta. nec adhuc machina tersa manu, ","Thersitę__89 facies, qua non deformior ulla, Dędalea__90 nec adhuc machina tersa manu, Pasiphaes__91 tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.",11,6,misc
10013,20,91,242,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn91"" type=""footnote"" n=""91"">Gattin des Königs Minos, die Dädalus damit beauftragt hatte, ihr eine falsche Kuh zu verfertigen, um den von ihr geliebten Stier zu täuschen - sie versteckte sich in der Kuh, und der Stier zeugte mit ihr den <persName ref=""p19800"" cert=""high"">Minotaurus</persName>, der später im Labyrinth eingeschlossen wurde.</note> tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""242"" xml:lang=""la"" type=""auto"">Thersitę<note xml:id=""fn89"" type=""footnote"" n=""89"">Ein hässlicher, schmähsüchtiger Grieche vor Troja.</note> facies, qua non deformior ulla, Dędalea<note xml:id=""fn90"" type=""footnote"" n=""90"">Dädalus, Erfinder des Labyrinths auf Kreta.</note> nec adhuc machina tersa manu, <persName ref=""19800"" type=""auto_name"">Pasiphaes</persName><note xml:id=""fn91"" type=""footnote"" n=""91"">Gattin des Königs Minos, die Dädalus damit beauftragt hatte, ihr eine falsche Kuh zu verfertigen, um den von ihr geliebten Stier zu täuschen - sie versteckte sich in der Kuh, und der Stier zeugte mit ihr den <persName ref=""p19800"" cert=""high"">Minotaurus</persName>, der später im Labyrinth eingeschlossen wurde.</note> tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.<pb type=""scan"" next=""3r.""/></s>","Gattin des Königs Minos, die Dädalus damit beauftragt hatte, ihr eine falsche Kuh zu verfertigen, um den von ihr geliebten Stier zu täuschen - sie versteckte sich in der Kuh, und der Stier zeugte mit ihr den Minotaurus, der später im Labyrinth eingeschlossen wurde. tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.","Thersitę__89 facies, qua non deformior ulla, Dędalea__90 nec adhuc machina tersa manu, Pasiphaes__91 tauro veneris monumenta nefandę Ędita rex Minos triste reliquit opus.",54,12,misc
10013,20,92,243,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn92"" type=""footnote"" n=""92""><persName ref=""p7936"" cert=""high"">Johannes Fabri</persName> stammte aus Leutkirch (Oberschwaben).</note> Indomitum Rheni post habuisse caput?","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""243"" xml:lang=""la"" type=""auto"">Pignora quis dubitat desecta parente <persName ref=""7936"" type=""auto_name"">Suevo</persName><note xml:id=""fn92"" type=""footnote"" n=""92""><persName ref=""p7936"" cert=""high"">Johannes Fabri</persName> stammte aus Leutkirch (Oberschwaben).</note> Indomitum Rheni post habuisse caput?</s>",Johannes Fabri stammte aus Leutkirch (Oberschwaben). Indomitum Rheni post habuisse caput?,Pignora quis dubitat desecta parente Suevo__92 Indomitum Rheni post habuisse caput?,11,5,misc
10013,20,93,244,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn93"" type=""footnote"" n=""93"">Hercules, der gegen die Hydra kämpfte, welcher immer neue Köpfe nachwuchsen.</note> quoties immanis hiatu, Tot capitum serpens non tamen hydrus abest!","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""244"" xml:lang=""la"" type=""auto"">Victus ab Alcide<note xml:id=""fn93"" type=""footnote"" n=""93"">Hercules, der gegen die Hydra kämpfte, welcher immer neue Köpfe nachwuchsen.</note> quoties immanis hiatu, Tot capitum serpens non tamen hydrus abest!<pb type=""edition"" next=""748""/></s>","Hercules, der gegen die Hydra kämpfte, welcher immer neue Köpfe nachwuchsen. quoties immanis hiatu, Tot capitum serpens non tamen hydrus abest!","Victus ab Alcide__93 quoties immanis hiatu, Tot capitum serpens non tamen hydrus abest!",21,2,misc
10013,20,94,245,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn94"" type=""footnote"" n=""94"">Brigantino lacu: Bregenzer See (= Bodensee).</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""245"" xml:lang=""la"" type=""auto"">Belliger hunc domuit duros per mille labores, Icta<note xml:id=""fnu"" type=""footnote"" n=""u"">Von Müller aus Plana korrigiert.</note> Brigantino colluit ossa lacu.<note xml:id=""fn94"" type=""footnote"" n=""94"">Brigantino lacu: Bregenzer See (= Bodensee).</note></s>",Brigantino lacu: Bregenzer See (= Bodensee).,"Belliger hunc domuit duros per mille labores, Icta__u Brigantino colluit ossa lacu.__94",6,11,misc
10013,20,95,246,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn95"" type=""footnote"" n=""95"">Hercules hatte von Apollo vergiftete Pfeile erhalten. Damit wurde der Adler erlegt.</note> nunc periisse dolet.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""246"" xml:lang=""la"" type=""auto"">Quin aquilam dicunt iecur exedisse Promethei; Herculis hic toelo<note xml:id=""fn95"" type=""footnote"" n=""95"">Hercules hatte von Apollo vergiftete Pfeile erhalten. Damit wurde der Adler erlegt.</note> nunc periisse dolet.</s>",Hercules hatte von Apollo vergiftete Pfeile erhalten. Damit wurde der Adler erlegt. nunc periisse dolet.,Quin aquilam dicunt iecur exedisse Promethei; Herculis hic toelo__95 nunc periisse dolet.,15,8,misc
10013,20,96,247,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn96"" type=""footnote"" n=""96"">zu Bacchus und zum Wein gehörend.</note> siccat ","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""247"" xml:lang=""la"" type=""auto"">Pocula Lenęi<note xml:id=""fn96"" type=""footnote"" n=""96"">zu Bacchus und zum Wein gehörend.</note> siccat <persName ref=""p6206"" cert=""high"">Polyphemus</persName><note xml:id=""fn97"" type=""footnote"" n=""97"">Siehe dazu oben Anm. 54.</note> in antro, Propinare iubet dulce et ubique melos.</s>",zu Bacchus und zum Wein gehörend. siccat ,"Pocula Lenęi__96 siccat Polyphemus__97 in antro, Propinare iubet dulce et ubique melos.",7,1,misc
10013,20,97,247,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn97"" type=""footnote"" n=""97"">Siehe dazu oben Anm. 54.</note> in antro, Propinare iubet dulce et ubique melos.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""247"" xml:lang=""la"" type=""auto"">Pocula Lenęi<note xml:id=""fn96"" type=""footnote"" n=""96"">zu Bacchus und zum Wein gehörend.</note> siccat <persName ref=""p6206"" cert=""high"">Polyphemus</persName><note xml:id=""fn97"" type=""footnote"" n=""97"">Siehe dazu oben Anm. 54.</note> in antro, Propinare iubet dulce et ubique melos.</s>","Siehe dazu oben Anm. 54. in antro, Propinare iubet dulce et ubique melos.","Pocula Lenęi__96 siccat Polyphemus__97 in antro, Propinare iubet dulce et ubique melos.",13,3,inner_ref
10013,20,98,249,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn98"" type=""footnote"" n=""98"">Hier wohl wie bei L. Junius Moderatus Columella als aufgegrabene Erdklumpen zu verstehen.</note> voret.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""249"" xml:lang=""la"" type=""auto"">Sęvior Harpyis torvęque simillima pesti, Quin alienatus mente regesta<note xml:id=""fn98"" type=""footnote"" n=""98"">Hier wohl wie bei L. Junius Moderatus Columella als aufgegrabene Erdklumpen zu verstehen.</note> voret.</s>",Hier wohl wie bei L. Junius Moderatus Columella als aufgegrabene Erdklumpen zu verstehen. voret.,"Sęvior Harpyis torvęque simillima pesti, Quin alienatus mente regesta__98 voret.",14,8,misc
10013,20,99,252,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn99"" type=""footnote"" n=""99"">Vgl. Ovid, Metamorphosen, 15, 414f; <persName ref=""p18991"" cert=""high"">Plinius d.Ä.</persName>, Naturalis historia, 37, 52, 5.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""252"" xml:lang=""la"" type=""auto"">Hac liquor intectus cumulo lapidescit harenę, Urinę viciis huncque valere dolet.<note xml:id=""fn99"" type=""footnote"" n=""99"">Vgl. Ovid, Metamorphosen, 15, 414f; <persName ref=""p18991"" cert=""high"">Plinius d.Ä.</persName>, Naturalis historia, 37, 52, 5.</note></s>","Vgl. Ovid, Metamorphosen, 15, 414f; Plinius d.Ä., Naturalis historia, 37, 52, 5.","Hac liquor intectus cumulo lapidescit harenę, Urinę viciis huncque valere dolet.__99",12,10,misc
10013,20,100,253,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn100"" type=""footnote"" n=""100"">Vgl. Ovid, Metamorphosen, 15, 409f; <persName ref=""p18991"" cert=""high"">Plinius d.Ä.</persName>, Naturalis historia, 8, 105; 11, 177.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""253"" xml:lang=""la"" type=""auto"">Nec nisi cum toto, modo mas, modo foemina nexu, Sęva rigens collo flectit hyena caput.<note xml:id=""fnw"" type=""footnote"" n=""w"">Am Rand ist hyena angebracht.</note><note xml:id=""fn100"" type=""footnote"" n=""100"">Vgl. Ovid, Metamorphosen, 15, 409f; <persName ref=""p18991"" cert=""high"">Plinius d.Ä.</persName>, Naturalis historia, 8, 105; 11, 177.</note></s>","Vgl. Ovid, Metamorphosen, 15, 409f; Plinius d.Ä., Naturalis historia, 8, 105; 11, 177.","Nec nisi cum toto, modo mas, modo foemina nexu, Sęva rigens collo flectit hyena caput.__w__100",13,14,misc
10013,20,101,258,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn101"" type=""footnote"" n=""101"">Vgl. Vergil, Eclogae, 3, 111.</note> „Ite domum, saturę, venit Hesperus","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""258"" xml:lang=""la"" type=""auto"">Sat prata biberunt.“<note xml:id=""fn101"" type=""footnote"" n=""101"">Vgl. Vergil, Eclogae, 3, 111.</note> „Ite domum, saturę, venit Hesperus<note xml:id=""fn102"" type=""footnote"" n=""102"">Der Name eines Gottes, den die alten Griechen mit dem Abendstern in Verbindung brachten, ehe sie erfuhren, dass es sich dabei um den Planeten Venus, die Göttin des sexuellen Verlangens und der Schönheit, handelte, so dass hier Hesperus als das männliche Pendant von Venus aufzufassen ist.</note>, ite capellę“<note xml:id=""fn103"" type=""footnote"" n=""103"">Vgl. Vergil, Eclogae, 10, 77.</note> (unde ’capella’ in dictis a procacitate).<note xml:id=""fnx"" type=""footnote"" n=""x"">Klammern ergänzt.</note></s>","Vgl. Vergil, Eclogae, 3, 111. „Ite domum, saturę, venit Hesperus","Sat prata biberunt.“__101 „Ite domum, saturę, venit Hesperus__102, ite capellę“__103 (unde ’capella’ in dictis a procacitate).__x",10,2,misc
10013,20,102,258,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn102"" type=""footnote"" n=""102"">Der Name eines Gottes, den die alten Griechen mit dem Abendstern in Verbindung brachten, ehe sie erfuhren, dass es sich dabei um den Planeten Venus, die Göttin des sexuellen Verlangens und der Schönheit, handelte, so dass hier Hesperus als das männliche Pendant von Venus aufzufassen ist.</note>, ite capellę“","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""258"" xml:lang=""la"" type=""auto"">Sat prata biberunt.“<note xml:id=""fn101"" type=""footnote"" n=""101"">Vgl. Vergil, Eclogae, 3, 111.</note> „Ite domum, saturę, venit Hesperus<note xml:id=""fn102"" type=""footnote"" n=""102"">Der Name eines Gottes, den die alten Griechen mit dem Abendstern in Verbindung brachten, ehe sie erfuhren, dass es sich dabei um den Planeten Venus, die Göttin des sexuellen Verlangens und der Schönheit, handelte, so dass hier Hesperus als das männliche Pendant von Venus aufzufassen ist.</note>, ite capellę“<note xml:id=""fn103"" type=""footnote"" n=""103"">Vgl. Vergil, Eclogae, 10, 77.</note> (unde ’capella’ in dictis a procacitate).<note xml:id=""fnx"" type=""footnote"" n=""x"">Klammern ergänzt.</note></s>","Der Name eines Gottes, den die alten Griechen mit dem Abendstern in Verbindung brachten, ehe sie erfuhren, dass es sich dabei um den Planeten Venus, die Göttin des sexuellen Verlangens und der Schönheit, handelte, so dass hier Hesperus als das männliche Pendant von Venus aufzufassen ist., ite capellę“","Sat prata biberunt.“__101 „Ite domum, saturę, venit Hesperus__102, ite capellę“__103 (unde ’capella’ in dictis a procacitate).__x",48,7,misc
10013,20,103,258,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn103"" type=""footnote"" n=""103"">Vgl. Vergil, Eclogae, 10, 77.</note> (unde ’capella’ in dictis a procacitate).","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""258"" xml:lang=""la"" type=""auto"">Sat prata biberunt.“<note xml:id=""fn101"" type=""footnote"" n=""101"">Vgl. Vergil, Eclogae, 3, 111.</note> „Ite domum, saturę, venit Hesperus<note xml:id=""fn102"" type=""footnote"" n=""102"">Der Name eines Gottes, den die alten Griechen mit dem Abendstern in Verbindung brachten, ehe sie erfuhren, dass es sich dabei um den Planeten Venus, die Göttin des sexuellen Verlangens und der Schönheit, handelte, so dass hier Hesperus als das männliche Pendant von Venus aufzufassen ist.</note>, ite capellę“<note xml:id=""fn103"" type=""footnote"" n=""103"">Vgl. Vergil, Eclogae, 10, 77.</note> (unde ’capella’ in dictis a procacitate).<note xml:id=""fnx"" type=""footnote"" n=""x"">Klammern ergänzt.</note></s>","Vgl. Vergil, Eclogae, 10, 77. (unde ’capella’ in dictis a procacitate).","Sat prata biberunt.“__101 „Ite domum, saturę, venit Hesperus__102, ite capellę“__103 (unde ’capella’ in dictis a procacitate).__x",11,9,misc
10013,20,104,259,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn104"" type=""footnote"" n=""104"">Müller spricht von den in seinen Versen verwendeten Wörtern und vom Inhalt (sensus) seines Gedichtes.</note>, ignosce tarditati meę, quod nec ad unguem taxarim vitiligatores","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""259"" xml:lang=""la"" type=""auto"">Quod si hęc non per omnia quadrant<pb type=""edition"" next=""749""/> aut male cohęrent tot repetita vicibus et verba et sensus<note xml:id=""fn104"" type=""footnote"" n=""104"">Müller spricht von den in seinen Versen verwendeten Wörtern und vom Inhalt (sensus) seines Gedichtes.</note>, ignosce tarditati meę, quod nec ad unguem taxarim vitiligatores<note xml:id=""fn105"" type=""footnote"" n=""105"">= vitilitigatores.</note> atque alienorum operum calumniatores.</s>","Müller spricht von den in seinen Versen verwendeten Wörtern und vom Inhalt (sensus) seines Gedichtes., ignosce tarditati meę, quod nec ad unguem taxarim vitiligatores","Quod si hęc non per omnia quadrant aut male cohęrent tot repetita vicibus et verba et sensus__104, ignosce tarditati meę, quod nec ad unguem taxarim vitiligatores__105 atque alienorum operum calumniatores.",24,16,misc
10013,20,105,259,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn105"" type=""footnote"" n=""105"">= vitilitigatores.</note> atque alienorum operum calumniatores.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""259"" xml:lang=""la"" type=""auto"">Quod si hęc non per omnia quadrant<pb type=""edition"" next=""749""/> aut male cohęrent tot repetita vicibus et verba et sensus<note xml:id=""fn104"" type=""footnote"" n=""104"">Müller spricht von den in seinen Versen verwendeten Wörtern und vom Inhalt (sensus) seines Gedichtes.</note>, ignosce tarditati meę, quod nec ad unguem taxarim vitiligatores<note xml:id=""fn105"" type=""footnote"" n=""105"">= vitilitigatores.</note> atque alienorum operum calumniatores.</s>",= vitilitigatores. atque alienorum operum calumniatores.,"Quod si hęc non per omnia quadrant aut male cohęrent tot repetita vicibus et verba et sensus__104, ignosce tarditati meę, quod nec ad unguem taxarim vitiligatores__105 atque alienorum operum calumniatores.",6,25,lex
10013,20,106,260,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn106"" type=""footnote"" n=""106"">Die altgläubigen Scholastiker.</note> divexet incredulos verbo dei, quove abripiat clamosi veteratoris impostura, cui obvios tergiversari quoscunque in proclivi est, nisi scuto fidei ac certis divinę legis armamentis ex sacrario depromendis undecunque muniti fuerint.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""260"" xml:lang=""la"" type=""auto"">Tu ipse melius nosti, quid in re theologica velitent incassum sycophantę, quantumve pertinax rebellio sophistarum<note xml:id=""fn106"" type=""footnote"" n=""106"">Die altgläubigen Scholastiker.</note> divexet incredulos verbo dei, quove abripiat clamosi veteratoris impostura, cui obvios tergiversari quoscunque in proclivi est, nisi scuto fidei ac certis divinę legis armamentis ex sacrario depromendis undecunque muniti fuerint.</s>","Die altgläubigen Scholastiker. divexet incredulos verbo dei, quove abripiat clamosi veteratoris impostura, cui obvios tergiversari quoscunque in proclivi est, nisi scuto fidei ac certis divinę legis armamentis ex sacrario depromendis undecunque muniti fuerint.","Tu ipse melius nosti, quid in re theologica velitent incassum sycophantę, quantumve pertinax rebellio sophistarum__106 divexet incredulos verbo dei, quove abripiat clamosi veteratoris impostura, cui obvios tergiversari quoscunque in proclivi est, nisi scuto fidei ac certis divinę legis armamentis ex sacrario depromendis undecunque muniti fuerint.",33,14,misc
10013,20,107,261,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn107"" type=""footnote"" n=""107"">Ovid, Epistulae ex Ponto, 2, 6, 38.</note>","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""261"" xml:lang=""la"" type=""auto"">Sacrarum litterarum cognitio ubertim tibi suppetit, quod supervacaneum sit a quovis etiam doctissimo ad illas te adhortari, at verum est illud Ovidii: „Non nocet admisso subdere calcar equo.“<note xml:id=""fn107"" type=""footnote"" n=""107"">Ovid, Epistulae ex Ponto, 2, 6, 38.</note></s>","Ovid, Epistulae ex Ponto, 2, 6, 38.","Sacrarum litterarum cognitio ubertim tibi suppetit, quod supervacaneum sit a quovis etiam doctissimo ad illas te adhortari, at verum est illud Ovidii: „Non nocet admisso subdere calcar equo.“__107",7,27,misc
10013,20,108,263,"<note xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""fn108"" type=""footnote"" n=""108"">= fartus; s. <bibl>Kirsch</bibl> 1169f.</note> fidei sub apostolis in orbem divulgatę.","<s xmlns=""http://www.tei-c.org/ns/1.0"" n=""263"" xml:lang=""la"" type=""auto"">Ita enim collubitum fuit animo meo te seria tractantem his intercipere lusibus, quo sit facile visu, quid immineat malorum plebis curam agenti inter tot criticos ac malę fidei possessores, apud quos male audit cum evangelica veritas, tum quicunque sit farctus<note xml:id=""fn108"" type=""footnote"" n=""108"">= fartus; s. <bibl>Kirsch</bibl> 1169f.</note> fidei sub apostolis in orbem divulgatę.</s>",= fartus; s. Kirsch 1169f. fidei sub apostolis in orbem divulgatę.,"Ita enim collubitum fuit animo meo te seria tractantem his intercipere lusibus, quo sit facile visu, quid immineat malorum plebis curam agenti inter tot criticos ac malę fidei possessores, apud quos male audit cum evangelica veritas, tum quicunque sit farctus__108 fidei sub apostolis in orbem divulgatę.",11,39,lex
